Date,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_5cm_gf,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_10cm_gf,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_30cm_gf,SOILT_P1_60cm,SOILT_P2_60cm,SOILT_P3_60cm,SOILT_60cm_gf,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_5cm_gf,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_10cm_gf,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_30cm_gf,SWC_P1_60cm,SWC_P2_60cm,SWC_P3_60cm,SWC_60cm_gf
09/18/2017,13.0662812083333,14.3501366666667,11.8537763125,13.0900647291667,14.0784616666667,14.4990141666667,12.3415679166667,13.63968125,13.4900185416667,14.6097954166667,13.1728835416667,13.7575658333333,13.18772375,14.5440764583333,13.4086335416667,13.7134779166667,0.131305758796901,0.0690350753243649,0.104742359625564,0.10169439791561,0.0985860102889877,0.0631239015928599,0.113878771436668,0.0918628944395051,0.0861757589153688,0.0609030133043744,0.0735122876178728,0.0735303532792053,0.130065463850096,0.171778675981113,0.114676111726644,0.138840083852618
09/19/2017,12.938726,14.6569847916667,11.6134629583333,13.0697245833333,14.062025,14.7222077083333,12.1374566666667,13.640563125,13.317399375,14.5741304166667,12.9384077083333,13.6099791666667,13.0634897916667,14.442218125,13.2099427083333,13.5718835416667,0.121368021287163,0.0671396371777751,0.100389091076769,0.0962989165139022,0.0927587051420675,0.0626893778676379,0.10801020812777,0.0878194303791585,0.0850955589683478,0.0606368506752328,0.0730053563855122,0.0729125886763643,0.128458695089253,0.170392740959248,0.114254202746328,0.137701879598276
09/20/2017,13.264790875,15.27242875,11.6491910416667,13.3954702222222,14.44432,15.1294185416667,12.1018664583333,13.8918683333333,13.2039075,14.5816483333333,12.80645375,13.5306698611111,12.9355679166667,14.3594610416667,13.0517825,13.4489371527778,0.112601497878495,0.0650744827181247,0.0968568063624459,0.0915109289863551,0.0878085791641185,0.0622125869574356,0.102427030944536,0.0841493990220302,0.083911974970428,0.0603866950671624,0.0723670604091901,0.0722219101489268,0.126845340714303,0.169088760223249,0.113748199218215,0.136560766718589
09/21/2017,13.4509948958333,15.7932797916667,11.7879241666667,13.6773996180556,14.6448820833333,15.5364333333333,12.1456564583333,14.108990625,13.19749625,14.6877502083333,12.75324875,13.5461650694444,12.8739258333333,14.3360222916667,12.9533295833333,13.3877592361111,0.105936100188688,0.0630320532011944,0.0940694246486866,0.0876791926795231,0.0840203961771481,0.0616607931821465,0.0972663692989092,0.0809825195527346,0.0826788270652496,0.0600124927421198,0.0716991170003716,0.0714634789359137,0.1251533064479,0.167749488495362,0.113299083211643,0.135400626051635
09/22/2017,13.2917977083333,15.0946397916667,12.147881875,13.5114397916667,14.6083358333333,15.219485,12.4523802083333,14.0934003472222,13.3256610416667,14.8169804166667,12.84322875,13.6619567361111,12.808066875,14.32054,12.9067158333333,13.3451075694444,0.101511317045498,0.0615214791676712,0.0919762187904914,0.0850030050012203,0.0813788338534435,0.0613149574006977,0.0925533622392999,0.078415717831147,0.0815244606632591,0.0596974027917442,0.0709922120255004,0.0707380251601679,0.123508079899265,0.166553585407136,0.112811377121812,0.134291014142738
09/23/2017,12.1132914583333,13.4106633333333,11.8347366666667,12.4528971527778,13.619416875,14.02058125,12.297798125,13.31259875,13.1650977083333,14.5933545833333,12.769151875,13.5092013888889,12.78368625,14.31277875,12.85680125,13.3177554166667,0.1001197796841,0.0613761498506371,0.0914781545178628,0.0843246946841999,0.0804407856080182,0.0613016231182517,0.0892726834070826,0.0770050307111175,0.0809867583910476,0.059505329456061,0.0705036118283026,0.0703318998918037,0.12239611188913,0.165521077410295,0.112646999666433,0.133521396321953
09/24/2017,10.7625073333333,12.3134077916667,10.1726887708333,11.0828679652778,12.2091980416667,12.799764375,11.0288223125,12.0125949097222,12.4318235416667,13.941130625,12.2765960416667,12.8831834027778,12.662019375,14.16146375,12.7248720833333,13.1827850694444,0.100790788750044,0.0650572477657431,0.0930260255289482,0.0862913540149119,0.0802816848305619,0.0614084125803675,0.087618551648722,0.0764362163532172,0.0808579486000017,0.0594683921560471,0.0703877370629432,0.070238025939664,0.12177874383235,0.164540647877076,0.112368106749404,0.13289583281961
09/25/2017,10.11505025,12.1052485625,9.39191385416667,10.5374042222222,11.6227001041667,12.5627185416667,10.2852862291667,11.4902349583333,11.88788375,13.5305795833333,11.7607975,12.3930869444444,12.4067275,13.9206366666667,12.4665041666667,12.9312894444444,0.100113996827862,0.0654637153768956,0.0925396629548376,0.0860391250531983,0.0796371757479527,0.0612585164624634,0.0859328677928009,0.0756095200010724,0.0803651947655115,0.0593167693799602,0.0701377894892694,0.069939917878247,0.120973164692943,0.163505255551681,0.112134920282883,0.132204446842503
09/26/2017,9.38017891666667,11.1954699166667,9.14100225,9.90555036111111,10.8038396666667,11.86577125,9.94531227083333,10.8716410625,11.4235922916667,13.209910625,11.3804864583333,12.004663125,12.1285972916667,13.6556129166667,12.18417375,12.6561279861111,0.100108880225492,0.0652837659933781,0.0982379384583302,0.0878768615590669,0.0794976778698507,0.0613873205173733,0.0847140263831178,0.0751996749234473,0.0799504102199944,0.0592384171009306,0.0697599358907841,0.0696495877372364,0.120064418388194,0.162498113631138,0.111840056083831,0.131467529367721
09/27/2017,8.28032325,9.39327404166667,8.16823779166666,8.61394502777778,9.7893196875,10.2786815,9.13983585416667,9.73594568055555,10.964184375,12.5136875,10.9758247916667,11.4845655555556,11.8989385416667,13.4030129166667,11.9411335416667,12.4143616666667,0.182975189830128,0.116406122235302,0.229905969987785,0.176429094017738,0.123652846196361,0.0654119029662652,0.15181493473175,0.113626561298126,0.0799769296248813,0.0649517201140618,0.0697196302327327,0.0715494266572252,0.11979680866159,0.163656646134672,0.111979100698686,0.131810851831649
09/28/2017,9.01951660416667,10.228709,8.48810508333333,9.2454435625,9.91105208333333,10.0474188125,8.73269539583333,9.56372209722222,10.1010180208333,10.92686125,9.96658241666667,10.3314872291667,11.5277097916667,12.6067808333333,11.5304108333333,11.8883004861111,0.276299265425081,0.175418603169496,0.274447376089654,0.24205508156141,0.253803076685216,0.103188287894917,0.265588913116033,0.207526759232055,0.0800076908436885,0.102940527450958,0.0767298301692273,0.0865593494879579,0.120103436021492,0.189288307966807,0.112169670577223,0.14052047152184
09/29/2017,10.1337668125,10.6849950208333,9.58821272916667,10.1356581875,11.3380279166667,10.92415125,9.78097679166667,10.6810519861111,10.6026935416667,11.52958625,10.3098277083333,10.8140358333333,11.305660625,12.3746795833333,11.2337041666667,11.6380147916667,0.260305866920923,0.167136104896575,0.244220209504293,0.223887393773931,0.234493987955492,0.11302936835762,0.23651219855966,0.194678518290924,0.0802779565239169,0.106988507627556,0.0898414136412496,0.0923692925975739,0.120194892470992,0.191010386180593,0.112003481622688,0.141069586758091
09/30/2017,8.88978947916666,9.61135441666667,8.70354091666667,9.06822827083333,10.3681891458333,10.1482180208333,9.33202366666667,9.94947694444445,10.5500941666667,11.5710710416667,10.3472064583333,10.8227905555556,NaN,12.31765625,NaN,12.08461875,0.296149037505548,0.191884766802904,0.287451183691502,0.258494995999985,0.271947905938094,0.131916605524072,0.273062332884822,0.225642281448996,0.0815399315120253,0.110922424340945,0.105223673103741,0.0992286763189037,0.119499246996025,0.190700260183044,0.111490374318043,0.14056329383237
10/01/2017,10.2403395416667,11.1886148125,9.3475006875,10.2588183472222,11.4070878958333,11.0607566666667,9.54554589583334,10.6711301527778,10.3012616666667,11.3247083333333,10.0600656041667,10.5620118680556,NaN,12.1577775,NaN,12.1577775,0.289061667401396,0.215007032828507,0.276559832422558,0.260209510884154,0.268628785697467,0.176866525024281,0.277985619288169,0.241160310003306,0.124497408471259,0.133143774951583,0.13667325649882,0.131438146640554,0.118844638847319,0.192439253477482,0.111184772754764,0.140822888359855
10/02/2017,10.4065317916667,11.439696625,9.27213745833333,10.372788625,11.7378651666667,11.5484845416667,9.67495277083333,10.9871008263889,10.6725833333333,11.67161875,10.2757666666667,10.8733229166667,NaN,12.1113210416667,NaN,12.1113210416667,0.2690228998989,0.200100480505635,0.247441663767847,0.238855014724127,0.245279617671123,0.172919889996095,0.257158645348224,0.225119384338481,0.160607597267173,0.145630491988984,0.158660466404869,0.154966185220342,0.118511360443552,0.193124735201475,0.111109327371905,0.140915141005644
10/03/2017,10.510305625,11.8102649166667,9.1779215625,10.4994973680556,11.7703407708333,11.8314092916667,9.6235356875,11.07509525,10.8170083333333,11.845628125,10.3394408333333,11.0006924305556,NaN,12.1552904166667,NaN,12.1552904166667,0.256754891740375,0.190761702540598,0.229508753615899,0.225675115965624,0.231073770644411,0.164238041543021,0.243057548991319,0.212789787059584,0.174354779667241,0.146520772429569,0.165078316436773,0.161984622844528,0.118461933330589,0.192925589637871,0.111030820716293,0.140806114561585
10/04/2017,11.57672875,12.7337539583333,10.773736375,11.6947396944444,12.774436875,12.57504625,10.6111493958333,11.9868775069444,11.1545441666667,12.1437225,10.5992277083333,11.2991647916667,NaN,12.210181875,NaN,12.210181875,0.248895636968989,0.184268081486581,0.217750301422574,0.216971339959381,0.22164201822816,0.157748108239247,0.231731103758558,0.203707076741988,0.176361368251456,0.144969141254022,0.166039214965559,0.162456574823679,0.118474295266813,0.192718924817003,0.111143902466823,0.140779040850213
10/05/2017,12.3001020833333,13.1452572916667,11.7550779166667,12.4001457638889,13.6340422916667,13.003515,11.5593925,12.7323165972222,11.7333820833333,12.4652410416667,11.1655079166667,11.7880436805556,NaN,12.336621875,NaN,12.336621875,0.275268117715917,0.208086267704494,0.255904198003863,0.246419527808091,0.247330974126351,0.16942042385441,0.249714733297965,0.222155377092909,0.177814772106005,0.14958349731199,0.167169267125514,0.164855845514503,0.118825876327629,0.19374817965843,0.111499890383786,0.141357982123282
10/06/2017,12.2170582916667,12.9854141458333,11.1369681666667,12.1131468680556,13.7493935416667,13.1563429166667,11.5257204166667,12.810485625,12.0670208333333,12.674996875,11.5339060416667,12.0919745833333,NaN,12.4793589583333,NaN,12.4793589583333,0.284543633214385,0.221564744537295,0.266763701043815,0.257624026265165,0.261745612358956,0.189283618233252,0.265081021570504,0.23870341738757,0.20688650718635,0.167752293877971,0.182281637610426,0.185640146224916,0.118906968097881,0.198367181726791,0.111880600235401,0.143051583353357
10/07/2017,9.830689125,10.6891781666667,8.6350115625,9.71829295138889,11.3820985,11.293963125,9.6356735625,10.7705783958333,11.4600870833333,12.4024189583333,11.0442229166667,11.6355763194444,NaN,12.553615625,NaN,12.553615625,0.276178052694242,0.213850381685946,0.252373029140333,0.24746715450684,0.251562241956079,0.183927568869538,0.25932594247866,0.231605251101426,0.214670922847496,0.168304932548385,0.192659085690741,0.191878313695541,0.11887207734769,0.20033898055851,0.112216581622491,0.143809213176231
10/08/2017,9.71578441666666,10.6337886875,8.26457825,9.53805045138889,11.0869902291667,11.0800528958333,9.07285083333334,10.4132979861111,10.8966654166667,12.0029241666667,10.4152772916667,11.104955625,NaN,12.4037727083333,NaN,12.4037727083333,0.266444315699122,0.206591284272496,0.241310498448125,0.238115366139914,0.240917073251824,0.177302019733097,0.252317278865492,0.223512123950138,0.212151853334752,0.165650879496522,0.193239024904126,0.190347252578466,0.118842083804934,0.200350070827799,0.112349595243827,0.143847249958853
10/09/2017,7.77449829166667,8.7619746875,7.107273875,7.88124895138889,9.550951,9.857703375,8.23574570833333,9.21480002777778,10.4557719375,11.6673535416667,9.9439835625,10.6890363472222,NaN,12.197669375,NaN,12.197669375,0.263285688139247,0.203364234250337,0.234196830463385,0.233615584284323,0.235203082724778,0.172497881191982,0.246891391417737,0.218197451778166,0.208871944455703,0.162863103691238,0.191936063421284,0.187890370522742,0.118785596814808,0.19999880649464,0.112562215686869,0.143782206332106
10/10/2017,6.552786375,7.67356139583333,5.3886321875,6.53832665277778,7.96666060416667,8.5087315,6.6555693125,7.71032047222222,9.33660754166667,10.8430472916667,8.90728366666666,9.69564616666667,NaN,11.9258691666667,NaN,11.9258691666667,0.260444117118478,0.201001466984122,0.231535170673011,0.230993584925204,0.232330670086844,0.169789503059422,0.244833174685574,0.215651115943947,0.206960665069979,0.161346050956508,0.191447086233151,0.186584600753213,0.118820117986412,0.199655178655619,0.112870877429863,0.143782058023965
10/11/2017,7.51447608333333,8.63135302083333,5.7618890625,7.30257272222222,8.67007433333333,8.95877454166667,6.49592025,8.04158970833333,8.92492166666666,10.3656158333333,8.26868785416667,9.18640845138889,NaN,11.535535,NaN,11.535535,0.253865529593623,0.196271664853036,0.227674069242091,0.22593708789625,0.225895902904694,0.165633193993145,0.240973651144374,0.210834249347404,0.203716210809289,0.159258232784846,0.190438452171686,0.184470965255273,0.118711582206491,0.199262299520405,0.112992051952079,0.143655311226325
10/12/2017,9.28624864583333,10.1416811458333,7.31101158333334,8.91298045833333,10.4847062916667,10.1429909583333,7.49954466666667,9.37574730555556,9.26328666666667,10.4115610416667,8.31586060416666,9.33023610416667,NaN,11.2596204166667,NaN,11.2596204166667,0.24558146462635,0.190368716719318,0.22245510894938,0.21946843009835,0.217522081838543,0.160170394372532,0.235126536525319,0.204273004245465,0.199286932892998,0.156104724146702,0.18872148864264,0.18137104856078,0.118674719104942,0.198824306586705,0.113248625348342,0.143582550346663
10/13/2017,9.73452925,10.4131343125,7.68201714583334,9.27656023611111,11.1246037291667,10.5320522708333,8.03025933333333,9.89563844444444,9.72881135416667,10.6711804166667,8.6869403125,9.69564402777777,NaN,11.1781947916667,NaN,11.1781947916667,0.239343463159586,0.185132861754015,0.218246844334396,0.214241056415999,0.210472740151626,0.154738309822857,0.229909190426505,0.198373413466996,0.194518363945103,0.152573047707311,0.186686424962377,0.177925945538264,0.118691457749561,0.19833666235642,0.113626682039358,0.143551600715113
10/14/2017,9.44732179166667,9.99745479166667,7.25134222916666,8.89870627083333,10.9792265625,10.397712875,7.88723972916666,9.75472638888889,9.9033295625,10.753631875,8.80777497916667,9.82157880555556,NaN,11.1477089583333,NaN,11.1477089583333,0.23425838928726,0.180248624318828,0.215011779943932,0.209839597850007,0.204656506742554,0.149686724200046,0.225911789429133,0.193418340123911,0.190197195615454,0.149082972529876,0.184964995005453,0.174748387716927,0.118895346111236,0.197934716799198,0.114171268614079,0.143667110508171
10/15/2017,7.71791283333333,8.35949045833333,5.6398850625,7.23909611805555,9.31542691666667,9.07764060416667,6.6649243125,8.35266394444444,9.45400014583334,10.4598341666667,8.42761085416667,9.44714838888889,NaN,11.1044289583333,NaN,11.1044289583333,0.231653431741713,0.176540194809466,0.213279835376021,0.2071578206424,0.201352835674099,0.145536649483141,0.223749906933983,0.190213130697074,0.18662745644733,0.145710347919978,0.183516501501293,0.171951435289534,0.118961769061895,0.197259467888764,0.11459599151678,0.14360574282248
10/16/2017,7.77397070833333,8.22031822916666,5.3555884375,7.11662579166667,9.1177368125,8.7490138125,6.20700610416667,8.02458557638889,8.98909920833333,10.0519803541667,7.8989965,8.98002535416667,NaN,10.91450875,NaN,10.91450875,0.22646794598826,0.171833607752102,0.210701932779021,0.203001162173128,0.196524443533783,0.141133246756864,0.220718546661166,0.186125412317271,0.182995552277975,0.142278042635587,0.182200803390348,0.16915813276797,0.118984341883501,0.196515974996347,0.115033383561611,0.143511233480486
10/17/2017,8.22830591666666,8.65480672916666,5.71806577083333,7.53372613888889,9.52056516666667,9.00372729166667,6.33019816666667,8.28483020833333,8.94199122916667,9.87768070833333,7.69958485416667,8.83975226388889,NaN,10.7054325,NaN,10.7054325,0.221028680197059,0.166573224897051,0.207758967516499,0.198453624203536,0.191203251164193,0.136621075981326,0.21703010151193,0.181618142885816,0.179094978269605,0.138753381982067,0.180672906372195,0.166173755541289,0.119082940135655,0.195770460897687,0.115396970500643,0.143416790511328
