Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_G1_2cm,SOILT_G2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_G1_12cm,SOILT_G2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_G1_22cm,SOILT_G2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_G1_37cm,SOILT_G2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_G1_52cm,SOILT_G2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_G1_2cm,SWC_G2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_G1_12cm,SWC_G2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_G1_22cm,SWC_G2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_G1_37cm,SWC_G2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_G1_52cm,SWC_G2_52cm,SWC_52cm_gf
09/15/2015,28.9158470833333,28.6128747916667,28.5573766666667,28.5061316666667,28.6480575520833,28.042568125,27.98347625,27.7580241666667,28.465603125,28.0624179166667,27.7317208333333,27.8791554166667,27.4806004166667,27.924896875,27.7540933854167,27.1522779166667,27.37561625,26.65125125,27.5436204166667,27.1806914583333,26.956976875,27.0612958333333,26.93138,27.1526275,27.0255700520833,0.0377069088294565,0.0534959580904304,0.0386266471600215,0.0410971241230932,0.0427316595507504,0.0623865807619937,0.0805115648716046,0.0824954253647625,0.0528464799163813,0.0695600127286855,0.081639146520027,0.0832894314689703,0.0788231610749686,0.0770670137109208,0.0802046881937217,0.0824917552228598,0.0821886848331981,0.0843286528134201,0.0766950649400583,0.0814260394523841,0.0754903291483756,0.0903082988016293,0.0623392090362382,0.0855374820785974,0.0784188297662102
09/16/2015,28.488960625,28.2491904166667,28.460030625,28.604399375,28.4506452604167,27.868611875,27.9281185416667,27.6564654166667,28.483979375,27.9842938020833,27.5996627083333,27.7814904166667,27.3736739583333,27.8223495833333,27.6442941666667,27.0795397916667,27.2943822916667,26.5912552083333,27.4259085416667,27.0977714583333,26.8927529166667,27.00391875,26.8444414583333,27.065730625,26.9517109375,0.0376898441270266,0.0530499978703333,0.0383450782944544,0.0406791320233293,0.0424410130787859,0.0615091119301197,0.0793287599073228,0.0817130081925414,0.0522749914021147,0.0687064678580247,0.0814503032485675,0.0829633884397945,0.0786486222028306,0.0766237276735442,0.0799215103911842,0.0824343698344231,0.082021204461229,0.0841824048956359,0.0766154313740917,0.0813133526413449,0.0754038684749329,0.0902264573306769,0.0622535659337416,0.0854687727737735,0.0783381661282812
09/17/2015,29.5784316666667,28.9434025,28.6212389583333,28.4454429166667,28.8971290104167,27.9507477083333,27.9157158333333,27.5308791666667,28.37181625,27.9422897395833,27.4929629166667,27.6525322916667,27.2024610416667,27.6983785416667,27.5115836979167,26.96033375,27.1736733333333,26.4895283333333,27.3340754166667,26.9894027083333,26.7977616666667,26.9062110416667,26.782914375,26.991085625,26.8694931770833,0.0368563226979499,0.0522101653117949,0.0380108351608731,0.0405015054467928,0.0418947071543527,0.0606975086236469,0.0783699499433729,0.0809903089253446,0.0517057728091986,0.0679408850753908,0.0811629409104777,0.0826273163880948,0.0785139356528026,0.0761939417966252,0.0796245336870001,0.0822670381240983,0.0819143018559218,0.0840332305942163,0.0765050929929581,0.0811799158917987,0.0753450325284765,0.090138620569063,0.0621646241465138,0.0854128609667317,0.0782652845526963
09/18/2015,30.09499,29.3429441666667,28.7870027083333,28.9769722916667,29.3004772916667,28.5088608333333,28.4129254166667,27.8233870833333,28.9058829166667,28.4127640625,27.8581458333333,27.9823733333333,27.4101170833333,27.9736166666667,27.8060632291667,27.04010625,27.2848077083333,26.5862991666667,27.422319375,27.083383125,26.8196554166667,26.9115425,26.7677422916667,26.9813839583333,26.8700810416667,0.0356836357556656,0.0514017918899318,0.0374193573416569,0.039916048158881,0.0411052082865338,0.0597963367741265,0.077363324954365,0.080322216501024,0.0510951834245784,0.0671442654135234,0.0809578266442546,0.0822946216544626,0.0783552912270943,0.0757850656817787,0.0793482013018975,0.0822191775971405,0.0818761612907094,0.0838962938840788,0.0764566029583633,0.081112058932573,0.0752673512418921,0.0901049018676569,0.0620771859599088,0.0853415297742179,0.078197742210919
09/19/2015,26.4709322916667,26.0963022916667,26.1719352083333,26.6625214583333,26.3504228125,27.3193977083333,27.0120775,26.8632352083333,27.2456570833333,27.110091875,27.5954935416667,27.5862822916667,27.2194095833333,27.6406747916667,27.5104650520833,27.0924989583333,27.346045625,26.6389002083333,27.48356625,27.1402527604167,26.8925847916667,27.0044352083333,26.8237764583333,27.070001875,26.9476995833333,0.0365524626979738,0.0517155441318318,0.0380202111973057,0.0401162105124609,0.0416011071348931,0.0587419516700362,0.0762173569633718,0.0798047371494034,0.0500934399597505,0.0662143714356405,0.0810060923817134,0.081771804922564,0.0782480784747472,0.0750741628951992,0.0790250346685559,0.082274774307823,0.0817452891717535,0.0838027104340901,0.0763515507831022,0.0810435811741922,0.0751876965051178,0.0900300573482686,0.0619994708249616,0.0852717579945634,0.0781222456682279
09/20/2015,28.957146875,28.121970625,27.6911795833333,27.4936835416667,28.06599515625,27.3920745833333,27.0598791666667,26.8467666666667,27.5185520833333,27.204318125,26.913059375,26.9243391666667,26.60804625,26.957510625,26.8507388541667,26.6319802083333,26.6778935416667,25.8189358333333,26.8618595833333,26.4976672916667,26.5890927083333,26.628553125,26.6160995833333,26.752428125,26.6465433854167,0.0369941980323027,0.0513727878987537,0.038317684919845,0.0402582785542495,0.0417357373512877,0.05848122916153,0.0756094505891083,0.0788787298143071,0.0504114487661497,0.0658452145827737,0.0803988109286457,0.0813853755154397,0.078030703832349,0.0747260918810466,0.0786352455393702,0.0819776916090117,0.0814824653561131,0.0838350816985928,0.076212942613808,0.0808770453193814,0.0751130262989678,0.0899123902986548,0.061913121699858,0.085227741460788,0.0780415699395672
09/21/2015,25.7556535416667,25.8934583333333,26.1868210416667,26.8582189583333,26.17353796875,26.7120835416667,26.5493041666667,26.4939583333333,27.05831,26.7034140104167,26.961616875,27.0172152083333,26.6553566666667,27.0629514583333,26.9242850520833,26.6333727083333,26.76439125,25.4668485416667,26.94833875,26.4532378125,26.5431520833333,26.5911797916667,26.5409464583333,26.7133485416667,26.59715671875,0.03867279894586,0.0524269438311165,0.0391864987826722,0.0403730955982944,0.0426648342894858,0.0579978201668953,0.0748879897614981,0.0785361990307995,0.0501259088621782,0.0653869794553428,0.0802512088510358,0.0808490036312202,0.077919387275408,0.0741873920766819,0.0783017479585865,0.0818788296664131,0.0814098785280377,0.0840109503284917,0.0761129747391554,0.0808531583155245,0.0749744837713601,0.0898289218347814,0.0618349400967459,0.0851546008882837,0.0779482366477928
09/22/2015,23.88454375,23.6456164583333,23.892496875,24.2295964583333,23.9130633854167,25.33848875,25.04290875,25.16436625,25.3433125,25.2222690625,25.8734447916667,25.8604433333333,25.753176875,26.0409597916667,25.8820061979167,26.189958125,26.222239375,25.7367872916667,26.387073125,26.1340144791667,26.2405922916667,26.3165035416667,26.2729302083333,26.414650625,26.3111691666667,0.118882106473253,0.0829077746536876,0.0775855776577842,0.0501569247811474,0.0823830958914682,0.0591358318652847,0.0750397734429457,0.0782436795564706,0.0534716680730659,0.0664727382344417,0.0799534271220669,0.0800622993251971,0.0776482309608062,0.0735833367273551,0.0778118235338563,0.081394473148864,0.0811066534708071,0.0835592038897471,0.0761411623901791,0.0805503732248993,0.0749280266627255,0.0898113326754331,0.0619305566671389,0.0852561630007552,0.0779815197515132
09/23/2015,25.8929204166667,25.1645708333333,24.4108216666667,24.30280875,24.9427804166667,25.4843175,24.985995,24.5822735416667,25.0446675,25.0243133854167,25.3146152083333,25.1806314583333,24.80276375,25.1572454166667,25.1138139583333,25.574338125,25.4609016666667,24.90536,25.561775625,25.3755938541667,25.75787875,25.7580414583333,25.8148910416667,25.8484295833333,25.7948102083333,0.102134087493291,0.0845097390988827,0.0837241662679251,0.0568797106643282,0.0818119258811068,0.0622011074856654,0.076768940976552,0.0792453520734011,0.0586685828918618,0.0692209958568701,0.079654316739251,0.0802514443344441,0.0777305776128438,0.0735333393820383,0.0777924195171443,0.0816565618076266,0.0809460646722928,0.0835479168629321,0.0759169009533914,0.0805168610740607,0.0749620141553267,0.0896085962876925,0.0620258657761998,0.0852018734037686,0.0779495874057469
09/24/2015,25.892681875,25.0760085416667,24.44745875,24.5996160416667,25.0039413020833,25.9419695833333,25.4682104166667,24.95597625,25.439335625,25.45137296875,25.9543175,25.7342533333333,25.2095175,25.6263741666667,25.631115625,25.6441385416667,25.65403375,25.0691572916667,25.6632791666667,25.5076521875,25.6937827083333,25.6412308333333,25.6193233333333,25.6845597916667,25.6597241666667,0.0882348650856737,0.0840297036650478,0.080306240331911,0.0593579033933162,0.0779821781189872,0.0648553438828305,0.0784320260898846,0.0798412953095815,0.0619890516873744,0.0712794292424178,0.0796609729618085,0.0803953130950527,0.0777953506213856,0.0735127747936282,0.0778411028679687,0.0816957080860479,0.0809877644538696,0.0835779500572536,0.0759252216656241,0.0805466610656988,0.0749104009133563,0.0895870887329562,0.0620485483543624,0.0851584275750161,0.0779261163939227
09/25/2015,26.3199083333333,25.3141658333333,24.6371016666667,24.4443325,25.1788770833333,25.8481022916667,25.2678204166667,24.961645,25.198900625,25.3191170833333,25.816686875,25.5384579166667,25.1721127083333,25.4707902083333,25.4995119270833,25.5412822916667,25.503721875,24.851894375,25.5868014583333,25.370925,25.6135454166667,25.530326875,25.598314375,25.6323933333333,25.593645,0.0754424201313874,0.0819651507728743,0.07511381413183,0.0599243425197975,0.0731114318889723,0.0668568178657728,0.0799307089891643,0.0804259496177582,0.0636763168453586,0.0727224483295135,0.0794333586647531,0.080348838764714,0.077771156741888,0.0734931408416783,0.0777616237532583,0.0817697891032299,0.0809191341455042,0.0837141555106659,0.0758165858229288,0.0805549161455822,0.0749300270978372,0.0895311280734375,0.0620522268044688,0.0850933452516087,0.0779016818068381
09/26/2015,26.51810625,25.6929589583333,25.0549541666667,25.0396202083333,25.5764098958333,25.9166766666667,25.5186929166667,25.0993020833333,25.5551414583333,25.52245328125,25.8680489583333,25.6597339583333,25.250589375,25.5647502083333,25.585780625,25.5177270833333,25.4931870833333,24.8075922916667,25.5557077083333,25.3435535416667,25.5629327083333,25.467204375,25.5399872916667,25.5471891666667,25.5293283854167,0.0641959271424882,0.0793643338553428,0.0687523095861794,0.0587554569053338,0.0677670068723361,0.0682616509471961,0.0811760813350723,0.0811852823131591,0.0643260628585407,0.0737372693634921,0.0793478568099759,0.0803580247096063,0.0777639008120001,0.0736138995135273,0.0777709204612774,0.0817430267332812,0.0808841957599865,0.0837395734759232,0.0757886882631326,0.0805388710580809,0.0749520809271819,0.0895067733705951,0.062049226329356,0.0850676562931714,0.0778939342300761
09/27/2015,26.964384375,25.9995716666667,25.0842364583333,25.331433125,25.84490640625,26.0980520833333,25.7531270833333,25.1479564583333,25.8090995833333,25.7020588020833,26.028975625,25.8509395833333,25.3263025,25.7751258333333,25.7453358854167,25.5201220833333,25.5863545833333,24.9484589583333,25.65451375,25.42736234375,25.5439225,25.4743983333333,25.5283379166667,25.5576308333333,25.5260723958333,0.0553229450832649,0.0763239050244136,0.0618874549653652,0.056554115430711,0.0625221051259387,0.0691181588891149,0.0823327924744047,0.0816860637647748,0.0636153948666648,0.0741881024987398,0.0793685756150922,0.0807775386074592,0.0777231655192811,0.0737754078486057,0.0779111718976095,0.0817713016472984,0.0808373417535676,0.0836403486030755,0.0757311423807026,0.080495033596161,0.074913915581364,0.0894413751911536,0.061982402166114,0.0849799354097331,0.0778294070870912
09/28/2015,26.755865,26.0358877083333,25.1495716666667,25.4401766666667,25.8453752604167,25.9967954166667,25.7054585416667,25.0858295833333,25.7939027083333,25.6454965625,25.9903066666667,25.830334375,25.2745129166667,25.7792010416667,25.71858875,25.483306875,25.5916695833333,24.9131389583333,25.6790133333333,25.4167821875,25.5353641666667,25.4774858333333,25.511048125,25.5571277083333,25.5202564583333,0.0494063957469527,0.0727662695658155,0.0549974959470097,0.05321188543468,0.0575955116736145,0.069455010245357,0.0828960557604191,0.0819719655436125,0.0614872260279836,0.073952564394343,0.0793158184205693,0.0809477754735779,0.0776873473799218,0.0738312352643705,0.0779455441346099,0.0817797477973616,0.0807686587678727,0.0835731185864905,0.0756750900045682,0.0804491537890732,0.074848895641557,0.0894059820038515,0.0618651225362489,0.0849772642364406,0.0777743161045245
09/29/2015,27.6130079166666,26.8350039583333,25.905835,25.9757083333333,26.5823888020833,26.2740254166667,26.0335229166667,25.3725772916667,26.13620875,25.95408359375,26.1089860416667,25.9948870833333,25.4028572916667,25.9241566666667,25.8577217708333,25.4956614583333,25.6386020833333,24.9510654166667,25.72404375,25.4523431770833,25.5251129166667,25.489666875,25.5071260416667,25.5528608333333,25.5186916666667,0.0454415346473607,0.068877198565048,0.0495343561856071,0.0494923153706682,0.053336351192171,0.0692446201144726,0.0829636766799258,0.0821451085813502,0.059072493307538,0.0733564746708217,0.0793332715721823,0.0809805116093245,0.0776433833255764,0.0739913877296095,0.0779871385591732,0.0817421444795325,0.0807005280119748,0.0834650735415641,0.0755977049966327,0.080376362757426,0.0747468871841687,0.0893312035434039,0.0617627560045702,0.0848960898852367,0.0776842341543449
09/30/2015,28.1824185416667,27.8516602083333,27.721509375,27.598684375,27.838568125,27.0104314583333,26.99774125,26.6374108333333,27.299084375,26.9861669791667,26.6251847916667,26.6602322916667,26.1513691666667,26.6263295833333,26.5157789583333,25.7327189583333,25.9902408333333,25.3559875,26.0821047916667,25.7902630208333,25.6529427083333,25.6526045833333,25.6199004166667,25.7243291666667,25.66244421875,0.043307337197845,0.0651673679270438,0.0457241313075127,0.0462735091565807,0.0501180863972455,0.0683772059043048,0.0824016792800941,0.0821461629476441,0.0565458546565791,0.0723677256971555,0.0794724165704234,0.0809615755225514,0.0775106806045402,0.0740792001566976,0.0780059682135531,0.0816633789942427,0.0806422994528879,0.0833404713998103,0.0755223551680248,0.0802921262537414,0.0746457017309576,0.0892707398453522,0.0616974987142367,0.0847970480655324,0.0776027470890197
10/01/2015,28.8441354166667,28.2328820833333,27.764275625,27.75109875,28.14809796875,27.39905375,27.283666875,26.8679504166667,27.5807947916667,27.2828664583333,26.8219702083333,26.8766860416667,26.442133125,26.867770625,26.75214,25.9422677083333,26.17025375,25.5961766666667,26.2957652083333,26.0011158333333,25.786025,25.8117052083333,25.7760958333333,25.892130625,25.8164891666667,0.0416236750176911,0.0620166847655228,0.0435913347354251,0.044503528204069,0.047933805680677,0.0669821424410064,0.0819522099761641,0.081820510936096,0.0549764700144525,0.0714328333419297,0.0794192398905091,0.0811286285333742,0.0774422777332443,0.0741070025131303,0.0780242871675645,0.0816494376607773,0.0806384608986214,0.0832821875561666,0.0754384864376434,0.0802521431383022,0.0746261188470384,0.0892822964645745,0.0616127987267181,0.0847363462229067,0.0775643900653094
10/02/2015,27.4052922916667,27.2793566666667,27.3659958333333,27.504284375,27.3887322916667,26.9409252083333,26.9565908333333,26.675719375,27.320718125,26.9734883854167,26.8123602083333,26.8819254166667,26.4885583333333,26.9089027083333,26.7729366666667,26.105431875,26.3535295833333,25.699368125,26.466175,26.1561261458333,25.9331608333333,25.9843239583333,25.8900472916667,26.0231377083333,25.9576674479167,0.0401154293610801,0.0592464786432384,0.0416241337602666,0.0429031170885554,0.0459722897132851,0.0652009454108521,0.0804231980111589,0.0813870151275312,0.0532804986941682,0.0700729143109276,0.0792463246938849,0.0803253248181702,0.0773843988113178,0.0738901335759126,0.0777115454748214,0.0815815622628218,0.0805911017998928,0.0832429467988343,0.0753693992004727,0.0801962525155054,0.0745307514007211,0.0892665542674764,0.0615158150678704,0.0846515500844571,0.0774911677051312
10/03/2015,23.1000816666667,22.8464535416667,22.8507566666667,23.7259920833333,23.1308209895833,24.9271483333333,24.5027095833333,24.6054858333333,24.6762566666667,24.6779001041667,25.7441508333333,25.714506875,25.5967439583333,25.8177227083333,25.71828109375,25.8678652083333,25.8891904166667,24.3873664583333,26.1287239583333,25.5682865104167,25.8134816666667,25.8502829166667,25.9055752083333,24.9229433333333,25.62307078125,0.0459800894625005,0.0605569365974268,0.0450322041962675,0.0436244279471161,0.0487984145508277,0.0635740105307433,0.0794353156321275,0.0807788706936574,0.0524463664083477,0.069058640816219,0.0789807719732068,0.0800243831882252,0.0772675896657915,0.0734209105500049,0.0774234138443071,0.0813873519049645,0.0803677098218237,0.0837990026635588,0.0753179568500485,0.0802180053100988,0.0745128940346941,0.0891929059508334,0.0614333464277622,0.0853642460038656,0.0776258481042888
10/04/2015,19.6623970833333,19.867771875,20.115605625,21.2077291666667,20.2133759375,22.5690929166667,22.1246295833333,22.44156375,22.223429375,22.33967890625,24.081125625,23.9617652083333,24.0074991666667,24.0713847916667,24.0304436979167,25.0726725,24.878361875,23.1413635416667,25.1033170833333,24.54892875,25.2775358333333,25.288328125,25.4562385416667,24.616415,25.159629375,0.0480812856265411,0.0611923132409271,0.0466236171148106,0.0447302342728468,0.0501568625637814,0.0630369517410433,0.0783701193170225,0.0801926387600374,0.0527524421271384,0.0685880379863104,0.0785242433635465,0.0793903526053545,0.077218466387103,0.0731015748249083,0.0770586592952281,0.0812923676332274,0.0800648840932218,0.0838303688032714,0.0751178409171481,0.0800763653617172,0.0744672631989172,0.0890414168645688,0.0613850492640592,0.0851451155869368,0.0775097112286205
