Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_30cm_gf
10/28/2015,10.5889407708333,8.39675027083333,10.3420532083333,13.224738125,10.7713518958333,9.57562935416667,10.4832439375,10.8295372291667,8.99086172916667,11.3266349375,13.2614535416667,11.299845,10.6494439166667,11.0596293923611,12.4410204166667,10.9836595833333,12.4856241666667,13.0227975,12.3457322916667,11.3657766666667,12.1074351041667,0.25440348642957,0.257486569671366,0.206869652329557,0.134305601044133,0.18895787139546,0.167273687583465,0.201549478075592,0.265541851985037,0.191580768173586,0.235752176884285,0.198331892338698,0.244033732432888,0.197756451382122,0.222166145532769,0.257671223043865,0.235765465349901,0.121113985935434,0.201303376145205,0.170185414798626,0.191915443840601,0.196325818185605
10/29/2015,10.7836406875,9.132798125,10.1644000833333,13.2161027083333,10.7989062708333,9.97333139583333,10.6781965451389,10.8595677916667,9.22289027083333,10.9265079166667,13.0227202083333,11.1666833333333,10.6712970833333,10.9782777673611,11.9441147916667,10.4273112708333,11.8722760416667,12.4773735416667,12.0346910416667,11.1852872916667,11.6568423298611,0.250450228368135,0.250793992993482,0.202843316101199,0.126870345033103,0.184287747824557,0.162493869124493,0.195836320116275,0.260983852870859,0.186828106487024,0.232073698338624,0.18693580187487,0.238439332479423,0.190734269114797,0.215999176860933,0.253235372643075,0.231223599721473,0.120843987403764,0.193058499734019,0.165174456945199,0.184609457793407,0.191357562373489
10/30/2015,11.064061,9.66869152083333,10.66346025,12.8741595833333,10.660926375,10.1159963958333,10.8412158541667,11.2073726875,9.823930375,11.3600158333333,12.607361875,11.1106127083333,10.9260916666667,11.1725641909722,12.2283297916667,10.85263875,11.9612264583333,12.3408358333333,12.0211827083333,11.417434375,11.8036079861111,0.251564981453845,0.251025573718233,0.200702273442091,0.121512718526404,0.180812400576476,0.160949896700873,0.194427974069654,0.258601838553772,0.186388375322031,0.229490016201837,0.179647215421754,0.235016186731512,0.18597731687556,0.212520158184411,0.250525119601117,0.228018432183076,0.121262582408324,0.189374904861837,0.162232762965961,0.179488415023726,0.188483702840674
10/31/2015,NaN,NaN,NaN,NaN,NaN,NaN,10.9729063518519,NaN,NaN,NaN,NaN,NaN,NaN,11.1926616863426,NaN,NaN,NaN,NaN,NaN,NaN,11.6077037013889,NaN,NaN,NaN,NaN,NaN,NaN,0.193093067393761,NaN,NaN,NaN,NaN,NaN,NaN,0.2101868659979,NaN,NaN,NaN,NaN,NaN,NaN,0.18585163741173
11/01/2015,NaN,NaN,NaN,NaN,NaN,NaN,11.104596849537,NaN,NaN,NaN,NaN,NaN,NaN,11.212759181713,NaN,NaN,NaN,NaN,NaN,NaN,11.4117994166667,NaN,NaN,NaN,NaN,NaN,NaN,0.191758160717869,NaN,NaN,NaN,NaN,NaN,NaN,0.20785357381139,NaN,NaN,NaN,NaN,NaN,NaN,0.183219571982787
11/02/2015,11.8840254583333,9.84676533333333,10.3674330625,15.347065,10.6039660416667,9.3684691875,11.2362873472222,11.3833639791667,9.93276539583333,10.828125625,14.27236125,10.9660565416667,10.0144672708333,11.2328566770833,11.61407375,10.3141512708333,11.1307945833333,12.4009572916667,11.5206045833333,10.3147893125,11.2158951319444,0.247812648396308,0.250249127814815,0.202674237083755,0.11007736577849,0.171105693603228,0.160620451575266,0.190423254041977,0.257521497956112,0.18550028217869,0.228748323839927,0.1624119156783,0.223243845639479,0.175695824456767,0.205520281624879,0.245872084714417,0.224571646589567,0.121056314598242,0.176275262627186,0.152000522280953,0.163749208512701,0.180587506553844
11/03/2015,12.7353798541667,10.6885766041667,11.0762314375,16.0325795833333,11.246483625,10.0483483333333,11.9712665729167,12.2723833125,10.7326399791667,11.4967033958333,14.9418227083333,11.56727125,10.6210226041667,11.9386405416667,12.28058125,10.8426174375,11.5195633333333,13.068355,11.9332304166667,10.6731244375,11.7195786458333,0.244103412636665,0.244812247102285,0.199164047631799,0.104487727001211,0.167645286707577,0.155906105040338,0.186019804353312,0.254506832148593,0.181132698929154,0.226375793899325,0.158219943949293,0.218013053715985,0.169583146939004,0.201305244930226,0.243792765574253,0.221888200914246,0.121656025776133,0.173109374497059,0.148042897103794,0.159129759576004,0.177936503906915
11/04/2015,10.7671688958333,9.13005341666667,9.99485997916667,14.245344375,10.8322730208333,9.52998760416667,10.7499478819444,10.9749665833333,9.594286375,10.8969994583333,13.5420958333333,11.2744647916667,10.5106138958333,11.1322378229167,12.269240625,10.8994141666667,11.60767625,13.1077204166667,12.0533733333333,10.8641266666667,11.8002585763889,0.241935459143628,0.242334554625056,0.195161097582378,0.0993930890034457,0.163602174007385,0.151904846229942,0.182388536765306,0.25166019532306,0.178921510447657,0.22332026945906,0.154793674814002,0.213458495947723,0.163493669701489,0.197607969282165,0.2411622950114,0.219564625651723,0.122049653314906,0.171199980035628,0.144662461167567,0.15545101992149,0.175681672517119
11/05/2015,6.91049357446808,5.4778315106383,7.10880353191489,11.8882267021277,8.59198891489362,6.36948695744681,7.73030204340278,7.56562353191489,6.52778612765957,8.35395627659575,11.061400212766,9.35941312765958,8.46660017021277,8.54021515277778,10.3492844468085,9.2657780212766,10.4281765957447,11.5498308510638,11.0906655319149,10.0003838723404,10.4390706892361,0.240204460845361,0.243755028432909,0.191614936642798,0.0960289671432082,0.158589520415615,0.148316111671583,0.179711232234302,0.247534123288205,0.17931062830365,0.21896489605844,0.150798868192443,0.209771612797352,0.15799887095022,0.194033324792988,0.237146610592647,0.217737538884839,0.121232101697815,0.169473072861513,0.141966537497845,0.152119207750692,0.173276920869876
11/06/2015,6.55564454375,4.777113025,5.80093008333333,11.37879825,7.3371843125,5.03379452083333,6.81391078923611,6.66087216666667,5.44552102083333,6.87078785416667,10.2860360208333,8.04298266666667,6.9113944375,7.36959902777778,8.86522185416667,7.7562256875,9.11384110416667,10.4195040416667,9.8865245,8.65428304166667,9.11593337152778,0.235446092880639,0.238882820593618,0.189647115430816,0.0936578225519586,0.154630047234601,0.144336141136796,0.175857852582589,0.244671189702813,0.175186630408091,0.216020668664912,0.147739392134189,0.206642180408239,0.154047395452378,0.190717909461771,0.233573328413398,0.215504997107122,0.120031868973953,0.167119154582146,0.139018585471952,0.148767497304038,0.170669238642101
11/07/2015,4.47573027083333,3.56900727083333,4.52075077083333,9.50510014583334,6.67297016666667,4.5087086875,5.54204455208333,5.03322516666667,4.17479991666667,5.79695179166667,8.79510841666667,7.3253611875,6.30076147916667,6.23770132638889,7.98306483333334,6.92627872916667,8.23341591666667,9.884445,9.1905845625,8.01172247916667,8.37158525347222,0.233799731341725,0.236080923862526,0.187625263178934,0.0911433516487639,0.151898482733162,0.142341923020036,0.173814945964191,0.242006451378872,0.17389460359678,0.214139922855855,0.145591733316701,0.204070181737138,0.15151533201632,0.188536370816944,0.23122411429483,0.213832619199838,0.119396213465879,0.165505499962712,0.136710209651085,0.146218834352961,0.168814581821218
11/08/2015,7.50080504166667,5.641611875,6.1430865,11.1242325208333,6.87240408333333,5.61301372916667,7.14919229166667,7.12668141666667,5.73435575,6.68180852083334,9.76622139583333,7.308133875,6.6464919375,7.21061548263889,7.90538010416667,6.69897645833333,7.8571448125,9.29861372916667,8.75915039583333,7.74306591666667,8.04372190277778,0.232473636610758,0.23390352032459,0.188281761500261,0.0899461423826494,0.150771377812162,0.140773204282712,0.175347984948934,0.241091661249729,0.172175200418778,0.214126426280608,0.144557064421437,0.202329634059197,0.150647475633493,0.187637162160218,0.229687705965261,0.212308713101891,0.11905499101349,0.163932710955917,0.135176147990438,0.14442124740893,0.167430252739321
11/09/2015,9.62239316666667,7.71778895833333,7.702942125,13.0722791041667,8.13000702083333,7.21027241666667,8.90928046527778,9.05644595833333,7.62720141666667,8.07971083333334,11.6276379166667,8.36437979166667,7.718089,8.74557748611111,9.08307108333334,7.72144570833333,8.495487,10.205299625,9.1130619375,8.14745802083333,8.79430389583333,0.232154305914103,0.232479134593885,0.187925924464711,0.0885769851271064,0.150324000928385,0.139300437518781,0.171793464757829,0.241424335770387,0.171099630434654,0.214348811065075,0.144617470797689,0.200495014133341,0.149050037696191,0.186839216649556,0.229382687595316,0.211295314455075,0.119717290205445,0.162807208318168,0.133682838920674,0.142704900677481,0.166598373362027
11/10/2015,9.53155520833333,7.55813679166667,7.83642189583333,13.0970472916667,8.34580472916666,7.36170654166667,8.95511207638889,9.1892735,7.7016948125,8.37788020833333,11.84051675,8.68435904166667,8.059011875,8.97545603125,9.61838145833333,8.2728649375,8.88403554166667,10.7888704166667,9.44507379166666,8.48961977083333,9.24980765277778,0.229921992929948,0.230174621657955,0.185464045783816,0.0856280778267145,0.14787286906856,0.135951370822488,0.16916882968158,0.239747247005634,0.169290997489636,0.212703860438506,0.143548799362911,0.197161683829074,0.144986622923817,0.184573201841596,0.228027492176706,0.210021723264877,0.120218897582759,0.161782536992582,0.131473195552759,0.140758069719118,0.1653803192148
11/11/2015,7.87113041666667,5.59991666666667,6.89972529166667,11.8348771875,7.35850835416667,5.75228566666667,7.55274059722222,8.0893234375,6.39913879166667,7.7880054375,10.7446549375,7.91632322916666,7.40093429166667,8.0563966875,9.45049864583333,8.054119625,8.9091856875,10.6084339583333,9.17671060416667,8.38585547916667,9.09746733333334,0.226445139863354,0.227430136564579,0.181959344888036,0.0820363091615241,0.14356726643194,0.131584147423776,0.165503724055535,0.236818157314559,0.166887149497414,0.210165761505013,0.141777709152544,0.193155284556267,0.139781016011281,0.181430846339513,0.225733427634242,0.208288537271063,0.12028898181177,0.160907016062994,0.129039539928495,0.138943381018555,0.16386681395452
11/12/2015,5.81671565666667,3.83930325416667,4.66824522916667,11.0023543333333,6.28601447916667,4.24317134791667,5.97596738340278,5.97913114583333,4.5668400625,5.75658239583333,9.74104935416667,6.827444125,5.87511414583333,6.45769353819444,8.01822860416666,6.6957875625,7.88706322916666,9.65682039583333,8.29538139583333,7.422864125,7.99602421875,0.220842868632979,0.223037498357773,0.177871376466376,0.0798801125449108,0.140086969623125,0.127562160989686,0.162241751045867,0.232843523623433,0.163525999168808,0.206409092137643,0.139865603118481,0.190230616564544,0.135713510343034,0.178098057492657,0.222013074992491,0.206353439137926,0.119331505149376,0.160009787615627,0.127299425915609,0.137005249570392,0.162002080396904
11/13/2015,5.86802824375,3.87341466625,4.348559,11.1278372916667,6.11939291666667,4.17580460416667,5.91883945375,5.85401604166667,4.4152469375,5.26255997916667,9.84954804166667,6.60071866666667,5.53674954166667,6.25313986805556,7.4503131875,6.1413579375,7.1461461875,9.52631364583333,7.86496354166667,6.88633758333333,7.50257201388889,0.219010394388268,0.220829629996967,0.17608809289559,0.0775906478934661,0.138096810059185,0.125242153418618,0.159476288108682,0.230801277956762,0.162047296378452,0.204787621414527,0.138967599262302,0.188174637579992,0.133340162044222,0.176353099106043,0.219799606263656,0.204674471237935,0.118601320678546,0.159035782742443,0.12592337831563,0.135349418231456,0.160563996244944
11/14/2015,7.27956401875,5.258875375,5.212099875,11.9160331666667,6.57968991666667,5.11070152083333,6.89282731215278,6.85568279166667,5.34526279166667,5.78681385416667,10.4976945416667,6.88218677083333,5.91478995833333,6.88040511805556,7.56810739583333,6.18589079166667,6.95838752083333,9.66803995833333,7.78281872916666,6.7916745625,7.49248649305556,0.219184985403208,0.21995515800024,0.175898976700068,0.0752614638508607,0.136894776077307,0.124180805987736,0.159979872698779,0.230012936860082,0.161950410109794,0.204547473234248,0.13846937725816,0.186353443326739,0.131856040543569,0.175531613555432,0.218406359606102,0.203269619548111,0.118477272213076,0.15827691880399,0.124743501623456,0.134047237320974,0.159536818185952
11/15/2015,8.4042413125,7.26037008333333,6.8983490625,11.8982704166667,7.85437010416667,7.05985470833333,8.22924261458334,8.08930660416667,6.9930090625,7.287338125,10.9131154166667,8.010439875,7.35726083333333,8.10841165277778,8.55601758333334,7.24969720833333,7.60097060416667,10.3114133333333,8.75429120833333,7.4830565625,8.32590775,0.229319839130139,0.224744634036308,0.176987768856851,0.0866742278413548,0.139338797299818,0.129411330754649,0.164412766319853,0.23191099278525,0.167393044472249,0.205535128083568,0.140411708037252,0.18558182493069,0.131784855296452,0.17710292560091,0.218106711057356,0.202584533946984,0.119298093273394,0.158279885096436,0.123812606126931,0.133466352053059,0.159258030259027
11/16/2015,7.41505604166667,6.10757066666667,7.0079670625,9.40319808333333,7.53895989583333,7.038710875,7.41857710416667,7.57258864583333,6.5687735,7.71614322916666,9.42526216666666,7.96333566666666,7.7143975625,7.82675012847222,8.90342491666666,7.77418797916666,8.19421879166667,9.83084533333333,8.82632589583334,8.1250875,8.60901506944444,0.272183729583478,0.25575738817603,0.194387763778338,0.141621821346036,0.150522551617654,0.144652407502094,0.193187610333938,0.25931853235302,0.194479058467011,0.206057365507857,0.157370590172539,0.18517296332951,0.137714682336692,0.189621701755248,0.217185372731649,0.202364012358941,0.120103546217721,0.158158252187035,0.124057276470423,0.133428491826812,0.159216158632097
11/17/2015,3.57355235416667,2.67679560416667,3.65579925,6.70897652083333,5.183159625,3.88785841666667,4.28102362847222,4.04050635416667,3.3228425,4.78094152083334,6.5918035625,5.88018039583334,5.45174877083333,5.01133718402778,6.85335729166667,5.975503,7.05417779166666,7.908396625,7.732775875,7.21833797916667,7.12375809375,0.268003538355137,0.261546519059942,0.204424191065659,0.137045047889904,0.149131920297965,0.143925566000578,0.194012797111531,0.265751402820505,0.197516643810159,0.213567491987927,0.157233340421627,0.183578005243993,0.14879754518609,0.194407404911717,0.215110007325541,0.201667896661908,0.119141040840865,0.156953542478508,0.122986615706569,0.132347858199112,0.158034493535417
11/18/2015,3.83067635416667,2.60353793333333,3.18670441666667,7.5602865625,4.71826552083333,3.4022826875,4.2169589125,3.95771354166667,3.06758041666667,4.082204875,7.059467875,5.23339358333333,4.53498202083333,4.65589038541667,5.97426360416667,5.06448758333333,6.14314452083334,7.2786763125,6.90517925,6.31367654166667,6.27990463541667,0.257309705096642,0.255669345033472,0.202956434587454,0.129982275669606,0.146797961804606,0.14188571304166,0.189100239205573,0.261050702284681,0.191763314563511,0.219302015809569,0.155144798742397,0.183679786727263,0.160044155164273,0.195164128881949,0.217585008628998,0.201791265143357,0.118069112682826,0.155706374677727,0.121512463907826,0.130683310622692,0.157557922610571
11/19/2015,4.35807577708333,3.06523716041667,3.36942479166667,8.88262270833333,5.05423395833333,3.86451683333333,4.76568520486111,4.29382779166667,3.37055072916667,4.111381625,8.16400652083333,5.44310770833333,4.64506870833333,5.00465718055556,5.78687372916667,4.82989825,5.76905445833333,7.6801260625,6.70436583333333,6.00608058333333,6.12939981944444,0.252337726756813,0.251363257421212,0.200974710306861,0.122099413475655,0.144786171886747,0.142708391278769,0.185711611854343,0.257359650578065,0.187754946418298,0.2201060774988,0.152085949710289,0.184557567650882,0.163814198060886,0.19427973165287,0.221220258656507,0.203003792425618,0.117612050708241,0.155260868408129,0.1204727534508,0.129598316555639,0.157861340034156
11/20/2015,5.66839595833333,4.4737376875,4.51056997916667,10.6236533541667,5.88030110416666,4.83684285416667,5.99891682291667,5.4071663125,4.48083564583333,4.98081004166667,9.62009885416666,6.0838824375,5.31230566666667,5.98084982638889,6.16569075,5.1360315,5.85229210416667,8.496061625,6.87951679166667,6.14626004166667,6.44597546875,0.250646497260993,0.249197529720849,0.200773478373694,0.114704431828037,0.143621856683748,0.143135894607001,0.183679948079054,0.255433741370475,0.185814728468894,0.220773936113912,0.148396210185049,0.184274192806152,0.164233117811891,0.193154321126062,0.223391357049117,0.203908660712458,0.117674063226315,0.155180288503383,0.119655027278909,0.128717910093429,0.158087884477268
11/21/2015,4.81673191666667,3.54784233333333,4.18782827083333,10.37580575,5.48551639583333,4.0590765,5.41213352777778,4.98673922916667,4.04936997916667,5.0029216875,9.38873733333333,5.92142652083333,5.10647633333333,5.74261184722222,6.36521441666667,5.40783035416667,6.1346021875,8.909957375,6.93339770833333,6.30323814583333,6.67570669791667,0.246829066324294,0.246382042361429,0.198679169139723,0.107628595658099,0.140611641475423,0.140771581701283,0.180150349443375,0.252461984465945,0.182829580307776,0.220198867707974,0.144501378513363,0.182890972056898,0.162035577795226,0.190819726807864,0.224187951784793,0.204595044014595,0.118028716532248,0.155406751761471,0.118756683187253,0.128142200263253,0.158186224590602
